,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
length,-0.04777831329330958,-0.011944971774200348,-0.045789058467768,0.09555662658661916,0.039815261077757985,-0.05175983940108538,0.10750474596780313,,-0.02388915664665479,0.3003310474258347,-0.045789058467768,,0.08361480241940243,0.13139036155660136,-0.14731646598770454,0.039815261077757985,,-0.16722409652658354,,,0.10551391733876975,0.051761544354868176,0.11148273101772235,-0.09356894556456939,0.031854307370550214,-0.05972289161663698,0.02787160080646748,0.02787160080646748,,-0.09161131764477536,-0.05377363298723142,0.0,,-0.07963052215551597,-0.07564899604774017,0.035833734969982184,0.14135814571245395,0.18515926128532703,0.18515926128532703,0.19312310048039485,0.03185220886220639,0.0,-0.07368979335287269,0.09157510047884336,0.08580654697540192,-0.0856677357188655,0.24629582020749743,-0.025881624738572046,-0.05774544426499502,-0.011944578323327395,-0.05774544426499502,-0.011944578323327395,,,,,0.007963052215551597
redundancy,-0.01827434711619518,-0.07310297332084302,0.06700593942604899,-0.03045724519365863,0.04264014327112209,0.06700593942604899,0.11879233164636992,,-0.12182898077463453,0.338562905579357,0.06700593942604899,,0.12182898077463453,0.04264014327112209,-0.03045724519365863,0.10355463365843935,,-0.04873159230985381,,,0.10964608269717108,0.05178127276893048,0.04264014327112209,-0.07918883750351244,0.1218382888680717,0.03654869423239036,0.09137871665105378,0.09137871665105378,,-0.027421997082347462,-0.07313091681535419,-0.15837767500702488,,0.14619477692956143,0.09746318461970763,-0.0913717355809759,0.158401878823932,0.23760281823589802,0.23760281823589802,0.2680647180097311,-0.17665202212322006,-0.1523211393215397,-0.13709950419890912,0.006091449038731727,0.07026131141516971,0.0030485204726957943,-0.07970811413304556,0.0913717355809759,-0.09747063109445736,0.06091449038731726,-0.09747063109445736,0.06091449038731726,,,,,-0.07309738846478071
topic,-0.06546491378032557,-0.29534221717728654,-0.005845274122785722,-0.09359923982163214,-0.028446063725974798,0.1185382545950895,-0.21339147397583075,,-0.12640963113296197,0.005262037142272581,-0.005845274122785722,,-0.12999889649075444,-0.13568382725184144,0.25492349163743444,0.19522572502347088,,-0.2512605738425829,,,-0.20442872032089263,-0.021978230701674314,-0.15781720286328485,0.03522751871332195,-0.015743790250241304,0.12329225428627981,0.23583732660732792,0.23583732660732792,,0.13643917623252663,0.07773391030410999,0.00023380326350116271,,0.0780123555882213,0.03686298121201666,0.028913670252977124,-0.06695228394773614,-0.06352283052084395,-0.06352283052084395,-0.05666392366705957,0.24596103320322318,-0.027281540785883285,0.13504025340693931,-0.09071566623845113,-0.045465785274579916,0.12081197730755588,-0.0230467134789666,0.01184681246552811,0.11856559500574536,0.0395127515316965,0.11856559500574536,0.0395127515316965,,,,,-0.2864869322100914
structure,0.04644571474037166,-0.22166600311466877,-0.07379865366487319,0.13956860127131618,-0.11966329495401404,0.1403401247719868,-0.32783113373972417,,-0.10623878604234514,-0.15021310725312526,-0.07379865366487319,,-0.26093784285896615,-0.19180074226671753,0.2586146774247937,0.11750302915213628,,0.018902325766430327,,,-0.32775397884828156,-0.10311751241307164,-0.29186734030369765,0.1644942285556818,-0.10285085828143747,0.17258980710001895,0.14813739156984476,0.14813739156984476,,-0.01883261861080754,-0.02404325445219288,-0.023377162070319955,,-0.03209537762789803,-0.05940730955163817,-0.05362088329660848,-0.018055434137658324,-0.027083151206487483,-0.027083151206487483,-0.028780670655327155,0.295956414857252,0.1900575414421752,0.24865279042612956,0.16873218959666583,0.12578696094983335,0.05204012322576173,-3.880176862353102e-05,-0.09621531903747377,0.10024401831821078,-0.026386103722935397,0.10024401831821078,-0.026386103722935397,,,,,-0.244187187962253
languageLVL,0.06582267009048849,-0.30833740031619705,0.010393395516276304,0.045036563746123706,-0.1628244996975242,-0.058893967975700234,-0.2684960508371379,,0.0,-0.13888332717471183,0.010393395516276304,,-0.3655010756557167,0.11432358489400633,0.3256489993950484,0.045036563746123706,,-0.24943327613237745,,,-0.2147968406697103,-0.13338190912554593,-0.19053930815667722,0.17495549119065112,-0.22346536472535558,-0.0034643510573941316,0.010393395516276304,0.010393395516276304,,0.0,0.038124189715049946,-0.11085923383661221,,0.05196526586091197,0.02078610634436479,-0.14550274441055353,-0.03984397450620608,-0.06756152198878423,-0.06756152198878423,-0.06756152198878423,0.25982632930455984,0.05024136528331827,0.24087556229054283,0.06235831903309436,0.027780770016455274,0.18028288470074888,-0.012196137075538734,-0.04157495157681034,0.12821055359534672,0.06928702114788263,0.12821055359534672,0.06928702114788263,,,,,-0.3291133504524425
passiveV,0.06542654209926728,0.013774462574776838,0.07403773633942551,-0.010330506647252727,-0.09297455982527456,-0.13774008863003637,-0.04993242683356604,,0.15840110192454182,0.216153341469371,0.07403773633942551,,-0.1446318570351568,0.23760165288681273,0.055096035452014545,-0.14118359084578727,,0.055096035452014545,,,-0.020661693862165258,-0.07403773633942551,-0.03443502215750909,0.12052654752929734,0.18251764139089616,-0.07920055096227091,-0.024105309505859467,-0.024105309505859467,,-0.04822809727833566,-0.03617226536584495,0.05853953766776546,,0.05165253323626364,0.06542654209926728,0.04476552880476182,0.1515290714613024,0.2066305519926851,0.2066305519926851,0.22040592212553078,-0.04132202658901091,-0.0034440694675817486,-0.07406701955863489,0.010330506647252727,0.013806791159739961,-0.07581450575041593,0.058881877063724684,0.04993407170128291,0.08610741117049953,0.08264405317802181,0.08610741117049953,0.08264405317802181,,,,,0.003443502215750909
negLang,-0.014116982745854252,-0.028234895510171186,-0.15352724433655582,-0.0952896335345162,-0.02470471980524494,0.03529245686463563,-0.01941149066324269,,0.18352077569610525,0.21036571534834805,-0.15352724433655582,,0.03882298132648538,-0.04940943961048988,-0.042350948237562754,-0.04940943961048988,,0.1588160558908603,,,-0.029999576479556884,-0.029999576479556884,-0.003529245686463563,0.017646809693856992,0.29118195171185507,0.042350948237562754,0.1835268208161127,0.1835268208161127,,0.037071735464702146,0.012357652520941304,0.16234530157732388,,0.11293586196683401,0.13058209039915183,0.15528681020439677,-0.007059188955710162,0.08118067299066686,0.08118067299066686,0.09882864537994226,-0.07764340510219839,-0.05824214653799409,-0.10768811482534565,-0.07411415941573482,0.005306467996615225,-0.11655343918488303,-0.06212298270623339,-0.118237519786026,-0.13237723852303127,-0.1517575645179332,-0.13237723852303127,-0.1517575645179332,,,,,-0.02470471980524494
metaphor,0.0,-0.4565138841660977,-0.18797630524486375,0.02237739447202196,0.13426436683213178,0.026852873366426354,-0.18797630524486375,,0.058181225627257104,-0.2219126156605909,-0.18797630524486375,,-0.08951252630707798,-0.1118869723601098,0.08503409899368346,-0.040279310049639534,,0.058181225627257104,,,-0.1902141184025407,0.14545785524900173,-0.06713218341606589,0.03804282368050814,-0.10070490939462841,0.040279310049639534,0.13426878946061696,0.13426878946061696,,-0.17013545849938444,-0.12088970560298228,-0.06713218341606589,,-0.06713218341606589,-0.08950957788808785,-0.10741149346570542,-0.16113316323463975,-0.12980171482790423,-0.12980171482790423,-0.11189803002405538,0.23272490250902841,-0.06266702602811841,-0.10074142133581855,0.02237739447202196,0.049347436432191825,-0.11197183166116717,0.18231688610298444,-0.17903095003489494,-0.17010742358916406,-0.14321532462094055,-0.17010742358916406,-0.14321532462094055,,,,,-0.4744007628068656
discours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
